match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1336044,2023,2023-06-28,"Lord's, London",1,4.3,Australia,England,UT Khawaja,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,4.4,Australia,England,UT Khawaja,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,4.5,Australia,England,UT Khawaja,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,4.6,Australia,England,UT Khawaja,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,5.1,Australia,England,DA Warner,UT Khawaja,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,5.2,Australia,England,DA Warner,UT Khawaja,SCJ Broad,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,5.3,Australia,England,UT Khawaja,DA Warner,SCJ Broad,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,5.4,Australia,England,DA Warner,UT Khawaja,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,5.5,Australia,England,DA Warner,UT Khawaja,SCJ Broad,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,5.6,Australia,England,UT Khawaja,DA Warner,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,6.1,Australia,England,DA Warner,UT Khawaja,JM Anderson,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,6.2,Australia,England,UT Khawaja,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,6.3,Australia,England,UT Khawaja,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,6.4,Australia,England,UT Khawaja,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,6.5,Australia,England,UT Khawaja,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,6.6,Australia,England,UT Khawaja,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,7.1,Australia,England,DA Warner,UT Khawaja,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,7.2,Australia,England,DA Warner,UT Khawaja,OE Robinson,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,7.3,Australia,England,UT Khawaja,DA Warner,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,7.4,Australia,England,UT Khawaja,DA Warner,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,7.5,Australia,England,UT Khawaja,DA Warner,OE Robinson,4,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,7.6,Australia,England,UT Khawaja,DA Warner,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,8.1,Australia,England,DA Warner,UT Khawaja,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,8.2,Australia,England,DA Warner,UT Khawaja,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,8.3,Australia,England,DA Warner,UT Khawaja,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,8.4,Australia,England,DA Warner,UT Khawaja,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,8.5,Australia,England,DA Warner,UT Khawaja,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,8.6,Australia,England,DA Warner,UT Khawaja,JM Anderson,2,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,9.1,Australia,England,UT Khawaja,DA Warner,OE Robinson,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,9.2,Australia,England,DA Warner,UT Khawaja,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,9.3,Australia,England,DA Warner,UT Khawaja,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,9.4,Australia,England,DA Warner,UT Khawaja,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,9.5,Australia,England,DA Warner,UT Khawaja,OE Robinson,4,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,9.6,Australia,England,DA Warner,UT Khawaja,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,10.1,Australia,England,UT Khawaja,DA Warner,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,10.2,Australia,England,UT Khawaja,DA Warner,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,10.3,Australia,England,UT Khawaja,DA Warner,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,10.4,Australia,England,UT Khawaja,DA Warner,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,10.5,Australia,England,UT Khawaja,DA Warner,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,10.6,Australia,England,UT Khawaja,DA Warner,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,11.1,Australia,England,DA Warner,UT Khawaja,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,11.2,Australia,England,DA Warner,UT Khawaja,OE Robinson,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,11.3,Australia,England,UT Khawaja,DA Warner,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,11.4,Australia,England,UT Khawaja,DA Warner,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,11.5,Australia,England,UT Khawaja,DA Warner,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,11.6,Australia,England,UT Khawaja,DA Warner,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,12.1,Australia,England,DA Warner,UT Khawaja,SCJ Broad,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,12.2,Australia,England,UT Khawaja,DA Warner,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,12.3,Australia,England,UT Khawaja,DA Warner,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,12.4,Australia,England,UT Khawaja,DA Warner,SCJ Broad,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,12.5,Australia,England,DA Warner,UT Khawaja,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,12.6,Australia,England,DA Warner,UT Khawaja,SCJ Broad,2,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,13.1,Australia,England,UT Khawaja,DA Warner,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,13.2,Australia,England,UT Khawaja,DA Warner,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,13.3,Australia,England,UT Khawaja,DA Warner,OE Robinson,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,13.4,Australia,England,DA Warner,UT Khawaja,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,13.5,Australia,England,DA Warner,UT Khawaja,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,13.6,Australia,England,DA Warner,UT Khawaja,OE Robinson,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,14.1,Australia,England,DA Warner,UT Khawaja,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,14.2,Australia,England,DA Warner,UT Khawaja,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,14.3,Australia,England,DA Warner,UT Khawaja,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,14.4,Australia,England,DA Warner,UT Khawaja,SCJ Broad,2,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,14.5,Australia,England,DA Warner,UT Khawaja,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,14.6,Australia,England,DA Warner,UT Khawaja,SCJ Broad,4,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,15.1,Australia,England,UT Khawaja,DA Warner,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,15.2,Australia,England,UT Khawaja,DA Warner,OE Robinson,0,1,,1,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,15.3,Australia,England,UT Khawaja,DA Warner,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,15.4,Australia,England,UT Khawaja,DA Warner,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,15.5,Australia,England,UT Khawaja,DA Warner,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,15.6,Australia,England,UT Khawaja,DA Warner,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,15.7,Australia,England,UT Khawaja,DA Warner,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,16.1,Australia,England,DA Warner,UT Khawaja,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,16.2,Australia,England,DA Warner,UT Khawaja,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,16.3,Australia,England,DA Warner,UT Khawaja,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,16.4,Australia,England,DA Warner,UT Khawaja,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,16.5,Australia,England,DA Warner,UT Khawaja,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,16.6,Australia,England,DA Warner,UT Khawaja,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,17.1,Australia,England,UT Khawaja,DA Warner,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,17.2,Australia,England,UT Khawaja,DA Warner,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,17.3,Australia,England,UT Khawaja,DA Warner,JC Tongue,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,17.4,Australia,England,DA Warner,UT Khawaja,JC Tongue,4,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,17.5,Australia,England,DA Warner,UT Khawaja,JC Tongue,4,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,17.6,Australia,England,DA Warner,UT Khawaja,JC Tongue,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,18.1,Australia,England,DA Warner,UT Khawaja,SCJ Broad,0,1,,,,1,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,18.2,Australia,England,UT Khawaja,DA Warner,SCJ Broad,2,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,18.3,Australia,England,UT Khawaja,DA Warner,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,18.4,Australia,England,UT Khawaja,DA Warner,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,18.5,Australia,England,UT Khawaja,DA Warner,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,18.6,Australia,England,UT Khawaja,DA Warner,SCJ Broad,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,19.1,Australia,England,DA Warner,UT Khawaja,JC Tongue,4,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,19.2,Australia,England,DA Warner,UT Khawaja,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,19.3,Australia,England,DA Warner,UT Khawaja,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,19.4,Australia,England,DA Warner,UT Khawaja,JC Tongue,2,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,19.5,Australia,England,DA Warner,UT Khawaja,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,19.6,Australia,England,DA Warner,UT Khawaja,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,20.1,Australia,England,UT Khawaja,DA Warner,JM Anderson,4,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,20.2,Australia,England,UT Khawaja,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,20.3,Australia,England,UT Khawaja,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,20.4,Australia,England,UT Khawaja,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,20.5,Australia,England,UT Khawaja,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,20.6,Australia,England,UT Khawaja,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,21.1,Australia,England,DA Warner,UT Khawaja,JC Tongue,2,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,21.2,Australia,England,DA Warner,UT Khawaja,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,21.3,Australia,England,DA Warner,UT Khawaja,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,21.4,Australia,England,DA Warner,UT Khawaja,JC Tongue,6,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,21.5,Australia,England,DA Warner,UT Khawaja,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,21.6,Australia,England,DA Warner,UT Khawaja,JC Tongue,0,1,,,1,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,22.1,Australia,England,DA Warner,UT Khawaja,JM Anderson,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,22.2,Australia,England,UT Khawaja,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,22.3,Australia,England,UT Khawaja,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,22.4,Australia,England,UT Khawaja,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,22.5,Australia,England,UT Khawaja,DA Warner,JM Anderson,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,22.6,Australia,England,DA Warner,UT Khawaja,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,23.1,Australia,England,UT Khawaja,DA Warner,JC Tongue,0,0,,,,,,bowled,UT Khawaja,,
1336044,2023,2023-06-28,"Lord's, London",1,23.2,Australia,England,M Labuschagne,DA Warner,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,23.3,Australia,England,M Labuschagne,DA Warner,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,23.4,Australia,England,M Labuschagne,DA Warner,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,23.5,Australia,England,M Labuschagne,DA Warner,JC Tongue,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,23.6,Australia,England,DA Warner,M Labuschagne,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,24.1,Australia,England,M Labuschagne,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,24.2,Australia,England,M Labuschagne,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,24.3,Australia,England,M Labuschagne,DA Warner,JM Anderson,2,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,24.4,Australia,England,M Labuschagne,DA Warner,JM Anderson,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,24.5,Australia,England,DA Warner,M Labuschagne,JM Anderson,2,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,24.6,Australia,England,DA Warner,M Labuschagne,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,25.1,Australia,England,M Labuschagne,DA Warner,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,25.2,Australia,England,M Labuschagne,DA Warner,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,25.3,Australia,England,M Labuschagne,DA Warner,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,25.4,Australia,England,M Labuschagne,DA Warner,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,25.5,Australia,England,M Labuschagne,DA Warner,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,25.6,Australia,England,M Labuschagne,DA Warner,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,26.1,Australia,England,DA Warner,M Labuschagne,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,26.2,Australia,England,DA Warner,M Labuschagne,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,26.3,Australia,England,DA Warner,M Labuschagne,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,26.4,Australia,England,DA Warner,M Labuschagne,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,26.5,Australia,England,DA Warner,M Labuschagne,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,26.6,Australia,England,DA Warner,M Labuschagne,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,27.1,Australia,England,M Labuschagne,DA Warner,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,27.2,Australia,England,M Labuschagne,DA Warner,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,27.3,Australia,England,M Labuschagne,DA Warner,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,27.4,Australia,England,M Labuschagne,DA Warner,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,27.5,Australia,England,M Labuschagne,DA Warner,JC Tongue,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,27.6,Australia,England,DA Warner,M Labuschagne,JC Tongue,4,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,28.1,Australia,England,M Labuschagne,DA Warner,JM Anderson,0,1,,,,1,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,28.2,Australia,England,DA Warner,M Labuschagne,JM Anderson,4,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,28.3,Australia,England,DA Warner,M Labuschagne,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,28.4,Australia,England,DA Warner,M Labuschagne,JM Anderson,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,28.5,Australia,England,M Labuschagne,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,28.6,Australia,England,M Labuschagne,DA Warner,JM Anderson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,29.1,Australia,England,DA Warner,M Labuschagne,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,29.2,Australia,England,DA Warner,M Labuschagne,JC Tongue,2,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,29.3,Australia,England,DA Warner,M Labuschagne,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,29.4,Australia,England,DA Warner,M Labuschagne,JC Tongue,0,4,,,4,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,29.5,Australia,England,DA Warner,M Labuschagne,JC Tongue,0,0,,,,,,bowled,DA Warner,,
1336044,2023,2023-06-28,"Lord's, London",1,29.6,Australia,England,SPD Smith,M Labuschagne,JC Tongue,3,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,30.1,Australia,England,SPD Smith,M Labuschagne,OE Robinson,2,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,30.2,Australia,England,SPD Smith,M Labuschagne,OE Robinson,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,30.3,Australia,England,M Labuschagne,SPD Smith,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,30.4,Australia,England,M Labuschagne,SPD Smith,OE Robinson,4,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,30.5,Australia,England,M Labuschagne,SPD Smith,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,30.6,Australia,England,M Labuschagne,SPD Smith,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,31.1,Australia,England,SPD Smith,M Labuschagne,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,31.2,Australia,England,SPD Smith,M Labuschagne,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,31.3,Australia,England,SPD Smith,M Labuschagne,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,31.4,Australia,England,SPD Smith,M Labuschagne,JC Tongue,4,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,31.5,Australia,England,SPD Smith,M Labuschagne,JC Tongue,3,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,31.6,Australia,England,M Labuschagne,SPD Smith,JC Tongue,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,32.1,Australia,England,SPD Smith,M Labuschagne,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,32.2,Australia,England,SPD Smith,M Labuschagne,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,32.3,Australia,England,SPD Smith,M Labuschagne,OE Robinson,2,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,32.4,Australia,England,SPD Smith,M Labuschagne,OE Robinson,0,1,,1,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,32.5,Australia,England,SPD Smith,M Labuschagne,OE Robinson,1,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,32.6,Australia,England,M Labuschagne,SPD Smith,OE Robinson,0,0,,,,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,32.7,Australia,England,M Labuschagne,SPD Smith,OE Robinson,0,4,,,4,,,,,,
1336044,2023,2023-06-28,"Lord's, London",1,33.1,Australia,England,SPD Smith,M Labuschagne,SCJ Broad,4,0,,,,,,,,,
